customer_id,application_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_term,interest_rate,existing_loans,credit_score,repayment_history,transacted_amount,join_date,default_flag,loan_purpose,total_debt,total_transactions,total_spending,join_year,join_month,join_day,join_weekday,education_level_encoded,gender_encoded,region_East,region_North,region_South,region_West,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal,loan_purpose_Unknown,annual_income_binned,annual_income_high,annual_income_quantile_binned,annual_income_kmeans_binned,annual_income_scaled,annual_income_log,annual_income_yeo_johnson,annual_income_box_cox,annual_income_log_col,annual_income_yeo_johnson_col,annual_income_box_cox_col,debt_to_income_ratio,avg_monthly_transaction,spending_to_income_ratio
CUST00242,APP000242,36.0,Male,North,Masters,Salaried,170670.0,511485.15,48.0,17.42,1.0,499.0,Poor,3312435.54,2024-05-06,1.0,Education,561485.15,662.0,3312435.54,2024,5,6,0,3.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.2132893848670395,12.047493005656198,-0.0006563223690390356,-0.0006563384056745021,12.047493005656198,-0.0006563223690390356,-0.0006563384056745021,3.289868518963386,55.166666666666664,19.40830920308664
CUST00243,APP000243,43.96925878374738,Female,West,Bachelors,Salaried,95070.0,89473.74,36.0,22.95,5.0,611.0,Good,4086282.54,2024-08-21,0.0,Personal,339473.74,817.0,4086282.54,2024,8,21,2,2.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9850422916149675,11.462379259863024,-1.1613672504343706,-1.161366733843948,11.462379259863024,-1.1613672504343706,-1.161366733843948,3.570739131806755,68.08333333333333,42.98137749681817
CUST00244,APP000244,70.0,Female,East,Masters,Self-employed,191940.0,326605.9,24.0,18.25,0.0,334.0,Good,3750232.37,2024-12-15,1.0,Education,326605.9,750.0,3750232.37,2024,12,15,6,3.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.003842682944183101,12.164943312119494,0.23662237072542558,0.2366221998987732,12.164943312119494,0.23662237072542558,0.2366221998987732,1.7015952818834956,62.5,19.538464267665585
CUST00245,APP000245,61.0,Female,Central,High School,Salaried,550670.0,936591.16,36.0,8.31,1.0,678.0,Good,3500675.95,2020-10-06,0.0,Business,986591.16,700.0,3500675.95,2020,10,6,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,3.6658918924373607,13.218892813613383,2.4320113983378495,2.4320127558048834,13.218892813613383,2.4320113983378495,2.4320127558048834,1.7916163371595746,58.333333333333336,6.35710968981479
CUST00246,APP000246,43.0,Male,North,High School,Salaried,65990.0,853666.66,36.0,13.03,0.0,585.7449131095096,Average,1541586.05,2019-08-21,1.0,Personal,853666.66,308.0,1541586.05,2019,8,21,2,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.281901743046578,11.097273648073832,-1.8679407720132992,-1.8679410814988202,11.097273648073832,-1.8679407720132992,-1.8679410814988202,12.936107347971694,25.666666666666668,23.360549923474412
CUST00247,APP000247,49.0,Male,Central,Masters,Self-employed,125730.0,982267.58,60.0,16.36,0.0,536.0,Average,294900.75,2024-09-11,0.0,Education,982267.58,58.0,294900.75,2024,9,11,2,3.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.6720536127671967,11.741899983106858,-0.611278782263699,-0.6112783900651917,11.741899983106858,-0.611278782263699,-0.6112783900651917,7.812453412444027,4.833333333333333,2.345489576953973
CUST00248,APP000248,23.0,Male,North,Masters,Salaried,116050.0,635433.51,60.0,13.85,1.0,818.0,Good,1721828.15,2019-11-25,0.0,Education,685433.51,344.0,1721828.15,2019,11,25,0,3.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.7708706516206351,11.6617850286409,-0.7697612794653719,-0.7697608120362309,11.6617850286409,-0.7697612794653719,-0.7697608120362309,5.906312827980802,28.666666666666668,14.83682303470026
CUST00249,APP000249,49.0,Male,South,High School,Salaried,131050.0,262559.87,60.0,21.17,1.0,582.0,Average,3338010.57,2021-01-31,0.0,Education,312559.87,667.0,3338010.57,2021,1,31,6,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.6177450748849351,11.783341839397753,-0.5290393847451483,-0.5290390397132072,11.783341839397753,-0.5290393847451483,-0.5290390397132072,2.3850246850462797,55.583333333333336,25.47108049537966
CUST00250,APP000250,21.0,Female,North,Bachelors,Salaried,271020.0,179558.75,24.0,20.85,0.0,306.0,Good,521620.7,2019-10-08,0.0,Home,179558.75,104.0,521620.7,2019,10,8,1,2.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,2.0,0.8111207234947935,12.509951587634491,0.9420682083802798,0.9420678085248962,12.509951587634491,0.9420682083802798,0.9420678085248962,0.6625270735478063,8.666666666666666,1.924650488338542
CUST00251,APP000251,28.0,Male,West,PhD,Student,213500.0,203176.15,36.0,17.4,4.0,763.0,Average,69470.74,2019-10-06,0.0,Home,403176.15,13.0,69470.74,2019,10,6,6,4.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,0.2239351785722959,12.271396795480596,0.45294093798168056,0.45294065149410284,12.271396795480596,0.45294093798168056,0.45294065149410284,1.8884040355782878,1.0833333333333333,0.3253883588367268
CUST00252,APP000252,34.0,Male,East,PhD,Self-employed,248790.0,39399.75,12.0,13.35,1.0,529.0,Average,707064.94,2021-08-21,0.0,Home,89399.75,141.0,707064.94,2021,8,21,5,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.5841886187724861,12.42436846555944,0.7658918785108049,0.7658914911125883,12.42436846555944,0.7658918785108049,0.7658914911125883,0.35933675253526054,11.75,2.842003689844086
CUST00253,APP000253,55.0,Female,South,Masters,Salaried,165260.0,402868.47,48.0,11.34,5.0,471.0,Good,3581522.27,2023-07-12,1.0,Education,652868.47,716.0,3581522.27,2023,7,12,2,3.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.2685166762097153,12.015281321307908,-0.06547895380445616,-0.06547892458413546,12.015281321307908,-0.06547895380445616,-0.06547892458413546,3.950529586532818,59.666666666666664,21.67191454729186
CUST00254,APP000254,41.0,Male,North,PhD,Salaried,84030.0,207599.13,60.0,8.8,2.0,386.0,Good,4864240.57,2020-05-06,1.0,Personal,307599.13,972.0,4864240.57,2020,5,6,2,4.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0977427160924427,11.338941057363176,-1.4017552522258283,-1.4017548502555996,11.338941057363176,-1.4017552522258283,-1.4017548502555996,3.660543489902536,81.0,57.88626304578073
CUST00255,APP000255,22.0,Female,Central,High School,Student,93210.0,423422.35,60.0,13.03,3.0,852.0,Poor,4915492.85,2021-10-05,0.0,Personal,573422.35,983.0,4915492.85,2021,10,5,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0040298631301943,11.442621019460265,-1.1999490086617515,-1.1999485015798275,11.442621019460265,-1.1999490086617515,-1.1999485015798275,6.151874242310456,81.91666666666667,52.73511549066097
CUST00256,APP000256,69.0,Female,South,High School,Self-employed,236360.0,936294.54,36.0,14.02,0.0,422.0,Average,2474955.95,2019-06-12,0.0,Home,936294.54,494.0,2474955.95,2019,6,12,2,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.4572985575175027,12.373115576284981,0.6607606567859636,0.6607602929727149,12.373115576284981,0.6607606567859636,0.6607602929727149,3.9612903143919684,41.166666666666664,10.471084273632284
CUST00257,APP000257,51.0,Male,South,Masters,Salaried,177270.0,441929.41,36.0,18.49,0.0,597.0,Good,4348067.98,2019-12-02,0.0,Education,441929.41,869.0,4348067.98,2019,12,2,0,3.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.1459141311033315,12.085434914104347,0.07583724988794772,0.07583718170411026,12.085434914104347,0.07583724988794772,0.07583718170411026,2.4929594237072052,72.41666666666667,24.52780195294211
CUST00258,APP000258,23.0,Female,North,Masters,Unemployed,305620.0,880424.81,24.0,18.19,3.0,874.0,Good,3686764.01,2023-09-14,0.0,Business,1030424.81,737.0,3686764.01,2023,9,14,3,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,1.1643303871651416,12.630101051191065,1.1907281288018077,1.190727776674574,12.630101051191065,1.1907281288018077,1.190727776674574,3.371577247636779,61.416666666666664,12.06318940779593
CUST00259,APP000259,39.0,Female,South,Masters,Salaried,188460.0,105327.25623884323,24.0,8.19,4.0,783.0,Good,2510190.78,2024-11-11,1.0,Education,200000.0,502.0,2510190.78,2024,11,11,0,3.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.0316824508584993,12.146646367912433,0.19956260810669205,0.19956245990724025,12.146646367912433,0.19956260810669205,0.19956245990724025,1.0612275218745524,41.833333333333336,13.319417704458747
CUST00260,APP000260,28.0,Female,Central,Bachelors,Salaried,90080.0,262188.92,60.0,13.72,3.0,464.0,Good,2868075.06,2022-07-19,0.0,Personal,412188.92,573.0,2868075.06,2022,7,19,1,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0359820668090438,11.408464544555239,-1.2665526162717655,-1.2665521331561913,11.408464544555239,-1.2665526162717655,-1.2665521331561913,4.575758706053441,47.75,31.83884570553169
CUST00261,APP000261,65.0,Male,South,PhD,Self-employed,125370.0,368737.66,36.0,10.09,1.0,682.0,Average,694763.46,2021-12-04,0.0,Education,418737.66,138.0,694763.46,2021,12,4,5,4.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.6757286266088535,11.739032620468146,-0.6169623716462638,-0.6169619763682592,11.739032620468146,-0.6169623716462638,-0.6169619763682592,3.3399881950371295,11.5,5.541660033021991
CUST00262,APP000262,33.0,Female,Central,Masters,Salaried,215860.0,102241.15,12.0,9.67,3.0,508.0,Average,4688930.69,2021-04-16,0.0,Home,252241.15,937.0,4688930.69,2021,4,16,4,3.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,0.2480269359787127,12.282389961000868,0.47534789806061717,0.47534760146986715,12.282389961000868,0.47534789806061717,0.47534760146986715,1.1685350758126758,78.08333333333333,21.72199095714372
CUST00263,APP000263,50.0,Female,North,Diploma,Student,232160.0,346793.34,48.0,21.06,0.0,731.0,Good,1766129.56,2022-07-10,1.0,Home,346793.34,353.0,1766129.56,2022,7,10,6,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.4144233960315067,12.355186375482964,0.6240499604205877,0.624049607442314,12.355186375482964,0.6240499604205877,0.624049607442314,1.4937622598110796,29.416666666666668,7.6073481764809765
CUST00264,APP000264,26.0,Female,East,Diploma,Self-employed,249580.0,683990.13,36.0,7.71,3.0,688.0,Good,2236284.79,2021-09-04,0.0,Home,833990.13,447.0,2236284.79,2021,9,4,5,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.5922532324805663,12.427538790785126,0.772404140573505,0.7724037520935896,12.427538790785126,0.772404140573505,0.7724037520935896,3.3415609761961047,37.25,8.960156382096393
CUST00265,APP000265,23.0,Male,South,High School,Self-employed,96350.0,90668.87,36.0,14.13,2.0,859.0,Good,3361584.55,2021-12-23,1.0,Personal,190668.87,672.0,3361584.55,2021,12,23,3,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9719755757335211,11.475753052615845,-1.1352298360699493,-1.1352293147609713,11.475753052615845,-1.1352298360699493,-1.1352293147609713,1.9788987140766572,56.0,34.88894303120881
CUST00266,APP000266,33.0,Other,East,PhD,Salaried,89280.0,221293.38,84.0,9.86,5.0,523.0,Good,1676173.33,2023-06-10,0.0,Personal,471293.38,335.0,1676173.33,2023,6,10,5,4.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0441487642349476,11.399543978269255,-1.2839278412987334,-1.2839273660908916,11.399543978269255,-1.2839278412987334,-1.2839273660908916,5.278764574769548,27.916666666666668,18.774132570199708
CUST00267,APP000267,46.0,Female,Central,Masters,Salaried,148020.0,393812.22,24.0,21.95,1.0,306.0,Good,1278753.21,2020-06-20,0.0,Education,443812.22,255.0,1278753.21,2020,6,20,5,3.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.4445090057379465,11.905109434572442,-0.28636894477835995,-0.2863687594021843,11.905109434572442,-0.28636894477835995,-0.2863687594021843,2.9983057809364886,21.25,8.638998588038184
CUST00268,APP000268,20.0,Male,South,Diploma,Salaried,334380.0,982408.55,48.0,16.47,3.0,671.0,Good,3158936.47,2022-05-13,0.0,Business,1132408.55,631.0,3158936.47,2022,5,13,4,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,1.4579231596263904,12.720036340396652,1.3778769597412075,1.377876700082996,12.720036340396652,1.3778769597412075,1.377876700082996,3.3865816239559066,52.583333333333336,9.447117120889047
CUST00269,APP000269,37.0,Female,West,PhD,Self-employed,115040.0,789164.59,60.0,10.93,0.0,745.0,Good,134670.57,2024-02-16,0.0,Education,789164.59,26.0,134670.57,2024,2,16,4,4.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.7811811071208389,11.653043865545744,-0.7870130159468096,-0.7870125418353351,11.653043865545744,-0.7870130159468096,-0.7870125418353351,6.859855095139993,2.1666666666666665,1.1706310793543173
CUST00270,APP000270,53.0,Male,East,High School,Salaried,204330.0,148711.85069310176,36.0,15.54,5.0,415.0,Good,3606418.31,2022-07-19,1.0,Home,250000.0,721.0,3606418.31,2022,7,19,1,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,0.13032440932787132,12.227496506935447,0.36358827464659216,0.3635880321834957,12.227496506935447,0.36358827464659216,0.3635880321834957,1.2235049992414269,60.083333333333336,17.649883326563273
CUST00271,APP000271,36.0,Male,South,Bachelors,Salaried,204340.0,133867.14,60.0,19.44,1.0,569.0,Good,2574976.62,2019-10-25,0.0,Home,183867.14,514.0,2574976.62,2019,10,25,4,2.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,0.1304264930456951,12.227545445937883,0.3636877693024548,0.3636875267871907,12.227545445937883,0.3636877693024548,0.3636875267871907,0.899805423287544,42.833333333333336,12.601370356414034
CUST00272,APP000272,43.0,Male,East,PhD,Self-employed,238090.0,785375.98,36.0,23.29,0.0,746.0,Good,3032711.12,2019-02-08,0.0,Home,785375.98,606.0,3032711.12,2019,2,8,4,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.47495904070102013,12.38040823251653,0.6757024373134329,0.6757020694647825,12.38040823251653,0.6757024373134329,0.6757020694647825,3.298637831753405,50.5,12.737613433519117
CUST00273,APP000273,20.0,Male,South,PhD,Salaried,374080.0,789563.44,60.0,10.75,4.0,667.0,Good,3163081.99,2024-02-21,0.0,Business,989563.44,632.0,3163081.99,2024,2,21,2,4.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,1.8631955193868763,12.832227630487246,1.6125697676888102,1.6125696998308858,12.832227630487246,1.6125697676888102,1.6125696998308858,2.645318634199545,52.666666666666664,8.455607181332386
CUST00274,APP000274,36.0,Male,North,Bachelors,Self-employed,355380.0,609080.64,48.0,22.07,2.0,552.0,Good,2639980.28,2020-02-14,0.0,Business,709080.64,527.0,2639980.28,2020,2,14,4,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,1.6722989670563704,12.780945732384465,1.5051232512342017,1.5051230846644663,12.780945732384465,1.5051232512342017,1.5051230846644663,1.995268852302177,43.916666666666664,7.428591511645248
CUST00275,APP000275,37.0,Male,East,PhD,Salaried,120900.0,990284.65,24.0,22.88,4.0,616.0,Good,2916843.55,2019-10-28,1.0,Education,1190554.55,583.0,2916843.55,2019,10,28,0,4.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.7213600484760921,11.70272730786727,-0.6888522553126529,-0.6888518233820803,11.70272730786727,-0.6888522553126529,-0.6888518233820803,9.847350724973326,48.583333333333336,24.125884401287003
CUST00276,APP000276,49.0,Female,West,High School,Student,57010.0,338748.83,48.0,22.58,2.0,714.0,Good,3422103.12,2021-05-23,1.0,Personal,438748.83,684.0,3422103.12,2021,5,23,6,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.3735729216523502,10.950999510654109,-2.1472747900146434,-2.1472759566120185,10.950999510654109,-2.1472747900146434,-2.1472759566120185,7.695862728245427,57.0,60.025313009770045
CUST00277,APP000277,24.0,Male,West,High School,Salaried,115930.0,942447.0,84.0,17.8,3.0,394.0,Good,3768063.05,2024-09-03,0.0,Education,1092447.0,753.0,3768063.05,2024,9,3,1,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.7720956562345207,11.660750465522181,-0.7718035235300742,-0.7718030552927094,11.660750465522181,-0.7718035235300742,-0.7718030552927094,9.423251761823844,62.75,32.5026356194633
CUST00278,APP000278,69.0,Male,Central,Bachelors,Salaried,169030.0,916436.49,12.0,17.71,1.0,323.0,Average,3639987.43,2021-12-22,1.0,Education,966436.49,727.0,3639987.43,2021,12,22,2,2.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.2300311145901427,12.037837409036289,-0.020098598525541266,-0.020098601071660657,12.037837409036289,-0.020098598525541266,-0.020098601071660657,5.717510338340304,60.583333333333336,21.534437055924656
CUST00279,APP000279,58.0,Female,South,Masters,Salaried,135830.0,31251.05,24.0,13.85,3.0,349.0,Poor,4349386.12,2020-06-26,1.0,Education,181251.05,869.0,4349386.12,2020,6,26,4,3.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5689490577651587,11.819166744933293,-0.4578035300438249,-0.4578032292659355,11.819166744933293,-0.4578035300438249,-0.4578032292659355,1.3343864802585566,72.41666666666667,32.020570561948304
CUST00280,APP000280,50.0,Male,East,Diploma,Salaried,435370.0,461114.2,48.0,19.79,2.0,801.0,Average,955322.73,2022-11-30,0.0,Business,561114.2,191.0,955322.73,2022,11,30,2,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,2.4888666259289467,12.983953820144041,1.932152416907487,1.932152758246373,12.983953820144041,1.932152416907487,1.932152758246373,1.2888185019213498,15.916666666666666,2.194272769660818
CUST00281,APP000281,57.0,Female,Central,Masters,Self-employed,164290.0,977562.15,84.0,16.03,2.0,797.0,Good,2011728.37,2019-10-09,0.0,Education,1077562.15,402.0,2011728.37,2019,10,9,2,3.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.2784187968386239,12.009394524679594,-0.07731377783546751,-0.07731374027876753,12.009394524679594,-0.07731377783546751,-0.07731374027876753,6.558862932236092,33.5,12.24490915509675
CUST00282,APP000282,56.0,Male,East,PhD,Self-employed,225680.0,121058.94,12.0,18.52,2.0,634.0,Average,4739502.37,2021-09-27,0.0,Home,221058.94,947.0,4739502.37,2021,9,27,0,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.3482731468816843,12.326877776718879,0.5661567362511379,0.5661564029234086,12.326877776718879,0.5661567362511379,0.5661564029234086,0.9795194987615262,78.91666666666667,21.000892277152264
CUST00283,APP000283,35.0,Male,South,Diploma,Self-employed,181430.0,556829.0,84.0,14.28,5.0,378.0,Average,1988986.97,2023-02-22,1.0,Education,806829.0,397.0,1988986.97,2023,2,22,2,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.1034473044886307,12.108630695116643,0.12267601139295764,0.1226759121927448,12.108630695116643,0.12267601139295764,0.1226759121927448,4.447029449212097,33.083333333333336,10.962773561298786
CUST00284,APP000284,57.0,Male,West,Bachelors,Salaried,136860.0,979378.36,36.0,19.44,0.0,881.0,Good,633101.68,2022-03-13,1.0,Education,979378.36,126.0,633101.68,2022,3,13,6,2.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5584344348293073,11.826721091216607,-0.44276517022277423,-0.4427648791238321,11.826721091216607,-0.44276517022277423,-0.4427648791238321,7.156007628177494,10.5,4.625873550536676
CUST00285,APP000285,18.0,Male,North,Bachelors,Salaried,62170.0,564385.52,36.0,21.02,1.0,326.0,Good,2631971.18,2020-10-08,1.0,Personal,614385.52,526.0,2631971.18,2020,10,8,3,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.3208977232552694,11.037643932062444,-1.9820700255962393,-1.9820706389853253,11.037643932062444,-1.9820700255962393,-1.9820706389853253,9.882188158466166,43.833333333333336,42.334387093661036
CUST00286,APP000286,28.0,Male,West,Diploma,Salaried,156480.0,206019.0,60.0,9.49,3.0,570.0,Average,556359.95,2023-11-30,0.0,Education,356019.0,111.0,556359.95,2023,11,30,3,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.3581461804590117,11.960689875841272,-0.1750907491362314,-0.17509064227989718,11.960689875841272,-0.1750907491362314,-0.17509064227989718,2.275158006403333,9.25,3.555447306701772
CUST00287,APP000287,45.0,Male,Central,High School,Self-employed,550670.0,590539.57,24.0,21.16,3.0,861.0,Good,1022237.66,2022-05-24,0.0,Business,740539.57,204.0,1022237.66,2022,5,24,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,3.6658918924373607,13.218892813613383,2.4320113983378495,2.4320127558048834,13.218892813613383,2.4320113983378495,2.4320127558048834,1.3447949320011403,17.0,1.856349181271576
CUST00288,APP000288,42.0,Male,North,Diploma,Unemployed,87360.0,220351.76,36.0,16.19,4.0,546.0,Good,4942567.52,2024-12-06,1.0,Personal,420351.76,988.0,4942567.52,2024,12,6,4,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0637488380571174,11.377804237799664,-1.3262381326880204,-1.3262376797522997,11.377804237799664,-1.3262381326880204,-1.3262376797522997,4.811663785899887,82.33333333333333,56.57636153432309
CUST00289,APP000289,67.0,Male,Central,PhD,Salaried,65680.0,529310.18,84.0,21.36,2.0,890.0,Average,2711399.57,2019-02-02,1.0,Personal,629310.18,542.0,2711399.57,2019,2,2,5,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.2850663382991157,11.092564969345363,-1.876965904141623,-1.876966235513021,11.092564969345363,-1.876965904141623,-1.876966235513021,9.581312403891538,45.166666666666664,41.28133813431586
CUST00290,APP000290,40.0,Male,South,High School,Salaried,428560.0,92561.37,24.0,14.33,2.0,686.0,Average,1427451.36,2022-05-11,0.0,Business,192561.37,285.0,1427451.36,2022,5,11,2,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,2.4193476140909387,12.968188363947677,1.8988278875675748,1.8988281778460634,12.968188363947677,1.8988278875675748,1.8988281778460634,0.4493207968060556,23.75,3.330800889488311
CUST00291,APP000291,48.0,Male,North,Bachelors,Self-employed,235870.0,613373.02,36.0,13.44,2.0,858.0,Good,4942567.52,2020-02-29,0.0,Home,713373.02,988.0,4942567.52,2020,2,29,5,2.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.4522964553441365,12.371040324392455,0.6565097498464938,0.6565093872213194,12.371040324392455,0.6565097498464938,0.6565093872213194,3.0244202127434066,82.33333333333333,20.954536674707782
CUST00292,APP000292,47.0,Male,Central,Diploma,Unemployed,178740.0,526454.14,60.0,22.56,3.0,660.0,Good,4833129.0,2020-07-04,0.0,Education,676454.14,966.0,4833129.0,2020,7,4,5,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.1309078245832329,12.093693109638318,0.09250637441495516,0.09250629510309052,12.093693109638318,0.09250637441495516,0.09250629510309052,3.7845493759126336,80.5,27.039845362843444
CUST00293,APP000293,59.0,Female,South,Masters,Self-employed,321690.0,745358.14,48.0,11.27,4.0,787.0,Good,2209287.82,2021-12-19,0.0,Business,945358.14,441.0,2209287.82,2021,12,19,6,3.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,1.3283789217079882,12.681346736460267,1.2972593588959875,1.297259053104708,12.681346736460267,1.2972593588959875,1.297259053104708,2.938714915866468,36.75,6.867732762184829
CUST00294,APP000294,52.0,Female,West,Masters,Unemployed,107390.0,638086.46,60.0,21.35,0.0,651.0,Average,1309411.51,2020-04-17,1.0,Education,638086.46,261.0,1309411.51,2020,4,17,4,3.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8592751512560459,11.584231658662898,-0.922548553262888,-0.9225480392335852,11.584231658662898,-0.922548553262888,-0.9225480392335852,5.941712620238195,21.75,12.1929352552821
CUST00295,APP000295,24.0,Male,South,PhD,Salaried,154310.0,558614.14,12.0,15.23,5.0,555.0,Good,4193614.19,2020-03-14,0.0,Education,808614.14,838.0,4193614.19,2020,3,14,5,4.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.3802983472267763,11.94672532550566,-0.20307959792073288,-0.20307947120590042,11.94672532550566,-0.20307959792073288,-0.20307947120590042,5.240158770275612,69.83333333333333,27.176378806436354
CUST00296,APP000296,33.0,Female,East,Masters,Salaried,262390.0,695983.27,36.0,15.74,1.0,521.0,Good,3580947.38,2020-09-28,0.0,Home,745983.27,716.0,3580947.38,2020,9,28,0,3.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,2.0,0.7230224750128541,12.477591036683366,0.8753604586058917,0.8753600592562896,12.477591036683366,0.8753604586058917,0.8753600592562896,2.8430215594284864,59.666666666666664,13.647371213189476
CUST00297,APP000297,43.0,Female,South,Diploma,Unemployed,192635.62494608646,161063.08,12.0,12.24,0.0,306.0,Average,3437837.76,2022-01-20,1.0,Unknown,161063.08,687.0,3437837.76,2022,1,20,3,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.010943881014931767,12.168560920943335,0.24395387729255943,0.24395370207392095,12.168560920943335,0.24395387729255943,0.24395370207392095,0.8360979125598623,57.25,17.846231270726182
